,company,industry,sum,std
136,DSCO,Retail,0.0,
137,Dark,Product,1.0,
138,DataRobot,Data,0.0,
139,DataStax,Data,0.0,
140,Datera,Infrastructure,0.1,
141,Datto,Infrastructure,0.0,
142,Deliv,Retail,1.0,
143,Deliveroo,Food,0.15,
144,Deputy,HR,0.3,
145,Descartes Labs,Data,0.16,
146,Desktop Metal,Other,0.0,
147,DialSource,Marketing,0.14,
148,Dispatch,Other,0.38,
149,Divergent 3D,Transportation,0.36,
150,Divvy,Finance,0.0,
151,Divvy Homes,Real Estate,0.08,
152,Docly,Healthcare,0.8,
153,Domio,Real Estate,0.5,
154,Domio,Travel,0.3,
155,Domo,Data,0.1,
156,Dotscience,Product,1.0,
157,Drip,Marketing,0.0,
158,Dude Solutions,Other,0.2,
159,Dynamic Signal,HR,0.19,
160,Earnin,Finance,0.2,
161,EasyPost,Logistics,0.25,0.1767766952966369
162,Eatsy,Food,1.0,
163,Ebanx,Finance,0.08,
164,Ecobee,Energy,0.1,
165,Eden / Managed By Q,Real Estate,0.4,
166,Eight Sleep,Retail,0.2,
167,Ejento,Recruiting,1.0,
168,Element AI,Other,0.15,
169,Element Analytics,Data,0.0,
170,Elliptic,Crypto,0.3,
171,Engine eCommerce,Retail,1.0,
172,Envoy,HR,0.3,
173,Ethos Life,Finance,0.14,
174,Eventbrite,Consumer,0.45,
175,Everlane,Retail,0.0,
176,ExtraHop,Security,0.0,
177,FabHotels,Travel,0.2,
178,Fandom,Media,0.14,
179,Fareportal,Travel,0.0,
180,FiscalNote,Media,0.0,
181,Flatiron School,Education,0.0,
182,FloQast,Finance,0.0,
183,Flowr,Retail,0.25,
184,Flymya,Travel,0.33,
185,Flynote,Travel,0.0,
186,Flytedesk,Marketing,0.2,
187,Flywheel Sports,Fitness,0.98,
188,Flywire,Finance,0.12,
189,Food52,Food,0.0,
190,Foodsby,Food,0.67,
191,Forward,Healthcare,0.03,
192,Freshbooks,Finance,0.09,
193,Frontdesk,Travel,0.16,
194,FullStory,Marketing,0.0,
195,Fundbox,Finance,0.15,
196,Funding Circle,Finance,0.0,
197,Funding Societies,Finance,0.18,
198,G/O Media Group,Media,0.05,
199,G2,Marketing,0.05,
200,GOAT Group,Retail,0.0,
201,Geekwire,Media,0.31,
202,GetNinjas,Consumer,0.1,
203,GetYourGuide,Travel,0.17,
204,Getaround,Transportation,0.25,
205,Glassdoor,Recruiting,0.3,
206,Glitch,Product,0.36,
207,Glossier,Retail,0.38,
208,GoBear,Finance,0.11,
209,GoCardless,Finance,0.0,
210,GoDaddy,Marketing,0.06,
211,GoPro,Consumer,0.2,
212,GoSpotCheck,Retail,0.2,
213,Gojek,Transportation,0.09,
214,Grab,Transportation,0.05,
215,Grailed,Retail,0.0,
216,GrayMeta,Data,0.4,
217,Greenhouse,Recruiting,0.28,
218,Group Nine Media,Media,0.07,
219,Groupon,Retail,0.44,
220,GumGum,Marketing,0.25,
221,Gympass,Fitness,0.33,
222,HOOQ,Consumer,1.0,
223,Handshake,Recruiting,0.0,
224,Havenly,Consumer,0.0,
225,Help.com,Support,1.0,
226,Her Campus Media,Media,0.18,
227,Hibob,HR,0.3,
228,Highsnobiety,Media,0.25,
229,Hipcamp,Travel,0.6,
230,Hired,Recruiting,0.0,
231,Hireology,Recruiting,0.17,
232,HopSkipDrive,Transportation,0.1,0.07071067811865477
233,Hopper,Travel,0.0,
234,Horizn Studios,Travel,0.25,
235,Houzz,Consumer,0.1,
236,HubHaus,Real Estate,1.0,
237,HumanForest,Transportation,0.0,
238,Humu,HR,0.0,
239,Ibotta,Retail,0.15,
240,Iflix,Consumer,0.12,
241,Igenous,Data,0.0,
242,Ike,Transportation,0.14,
243,InVision,Product,0.0,
244,Incredible Health,Healthcare,0.4,
245,Industrious,Real Estate,0.2,
246,Influitive,Marketing,0.0,
247,Inspirato,Travel,0.22,
248,Instamojo,Finance,0.06,
249,Instructure,Education,0.12,
250,Intapp,Legal,0.05,
251,Integral Ad Science,Marketing,0.1,
252,Integrate.ai,Support,0.0,
253,Intercom,Support,0.06,
254,Intersect,Product,0.11,
255,Intuit,Finance,0.07,
256,Iris Nova,Food,0.5,
257,Jama,Product,0.05,
258,JetClosing,Real Estate,0.2,
259,Jetty,Finance,0.4,
260,Jiobit,Consumer,0.21,
261,Jobcase,Recruiting,0.2,
262,Jump,Transportation,1.0,
263,Juul,Consumer,0.3,
264,Kapten / Free Now,Transportation,0.0,
265,Katerra,Construction,0.1,0.02828427124746191
266,Kayak / OpenTable,Travel,0.08,
267,Kazoo,HR,0.35,
268,KeepTruckin,Logistics,0.18,
269,Kenoby,Recruiting,0.16,
270,Kickstarter,Finance,0.18,
271,Kitopi,Food,0.0,
272,Kitty Hawk,Aerospace,0.0,
273,Klook,Travel,0.15,
274,Knotel,Real Estate,0.38,0.15556349186104043
275,Kodiak Robotics,Transportation,0.2,
276,Komodo Health,Healthcare,0.09,
277,Kongregate,Media,0.0,
278,Kueski,Finance,0.3,
279,Labster,Education,0.0,
280,Ladder Life,Finance,0.25,
281,Lambda School,Education,0.0,
282,Lastline,Security,0.4,
283,Latch,Security,0.0,
284,Lattice,HR,0.1,
285,Le Tote,Retail,0.5,
286,Leafly,Retail,0.5,
287,League,Healthcare,0.0,
288,Lending Club,Finance,0.3,
289,Lendingkart,Finance,0.5,
290,Levelset,Construction,0.0,
291,Lever,Recruiting,0.4,
292,Lighter Capital,Finance,0.71,0.19091883092036782
293,Lighthouse Labs,Education,0.07,
294,Lime,Transportation,0.13,
295,LinkedIn,Recruiting,0.06,
296,LivePerson,Support,0.0,
297,LiveTiles,Other,0.0,
298,Livspace,Retail,0.15,
299,Loft,Real Estate,0.1,0.07071067811865477
300,Loftium,Real Estate,0.6,
301,Loftsmart,Real Estate,0.75,
302,Lola,Travel,0.0,
303,LoopMe,Marketing,0.04,
304,Loopio,Sales,0.08,
305,LumenAd,Marketing,0.0,
306,Lumina Networks,Infrastructure,1.0,
307,Lyft,Transportation,0.17,
308,Lyric,Real Estate,0.0,
309,Lytics,Marketing,0.0,
310,Magic Leap,Consumer,0.5,
311,Magicbricks,Real Estate,0.0,
312,Make School,Education,0.0,
313,MakeMyTrip,Travel,0.2,0.0
314,MakerBot,Consumer,0.0,
315,Mapbox,Data,0.0,
316,Mapify,Travel,0.0,
317,Masse,Retail,1.0,
318,Matterport,Data,0.34,
319,Maven,Media,0.09,
320,MaxMilhas,Travel,0.42,
321,MediaMath,Marketing,0.08,
322,Meesho,Retail,0.28,
323,Mejuri,Retail,0.15,
324,Meow Wolf,Media,0.0,
325,Mercos,Sales,0.4,
326,Metromile,Finance,0.33,
327,Mews,Travel,0.0,
328,Migo,Finance,0.25,
329,MindBody,Fitness,0.35,
330,Minted,Retail,0.37,
331,Mixpanel,Data,0.19,
332,Mode Analytics,Data,0.0,
333,Modsy,Retail,0.0,
334,Mogo,Finance,0.3,
335,Monese,Finance,0.0,
336,Monzo,Finance,0.08,0.0565685424949238
337,Moovel,Transportation,0.37,
338,Motif Investing,Finance,1.0,
339,Movidesk,Support,0.25,
340,Mozilla,Consumer,0.25,
341,N26,Finance,0.01,
342,NS8,Data,0.95,
343,Namely,HR,0.4,
344,Nativo,Marketing,0.4,
345,Nav,Finance,0.0,
346,Navi,Finance,0.25,
347,Nearmap,Construction,0.1,
348,Neon,Finance,0.1,
349,New Relic,Infrastructure,0.0,
350,Newfront Insurance,Finance,0.0,
351,Numbrs,Finance,0.5,
352,NuoDB,Data,0.29,
353,O'Reilly Media,Media,0.15,
354,OLX India,Marketing,0.0,
355,OPay,Finance,0.7000000000000001,
356,OYO,Travel,0.0,0.0
357,Oh My Green,Food,0.0,
358,Ola,Transportation,0.35,
359,Omie,Finance,0.31,
360,OnDeck,Finance,0.0,
361,OneTrust,Legal,0.1,
362,OneWeb,Aerospace,0.85,
363,Opal,Marketing,0.0,
364,OpenX,Marketing,0.15,
365,Opencare,Healthcare,0.25,
366,Opendoor,Real Estate,0.35,
367,Optimizely,Marketing,0.15,
368,Oriente,Finance,0.2,
369,Oscar Health,Healthcare,0.05,
370,Ouster,Transportation,0.1,
371,OutboundEngine,Marketing,0.28,
372,Outdoorsy,Transportation,0.0,
373,Overtime,Media,0.23,
374,PaisaBazaar,Finance,0.5,
375,Pana,Travel,0.0,
376,Panda Squad,Consumer,0.75,
377,Pared,Food,0.0,
378,Parsable,HR,0.25,
379,Passport,Transportation,0.0,
380,PatientPop,Healthcare,0.2,
381,Patreon,Media,0.13,
382,PayJoy,Finance,0.25,
383,PaySense,Finance,0.0,
384,Payfactors,HR,0.0,
385,Paytm,Finance,0.0,
386,Pebblepost,Marketing,0.6,
387,Peek,Travel,0.0,
388,PeerStreet,Finance,0.3,
389,Peerfit,HR,0.4,
390,Peerspace,Real Estate,0.75,
391,People.ai,Marketing,0.18,
392,PeopleGrove,HR,0.0,
393,PerkSpot,HR,0.1,
394,Perkbox,HR,0.0,
395,Petal,Finance,0.0,
396,PickYourTrail,Travel,0.35,
397,PicoBrew,Food,1.0,
398,Pipedrive,Sales,0.0,
399,Pivot3,Infrastructure,0.0,
400,Polarr,Consumer,0.0,
401,Politico / Protocol,Media,0.0,
402,Pollen,Travel,0.31,
403,Popin,Fitness,1.0,
404,PowerReviews,Retail,0.0,
405,Procore,Construction,0.09,
406,Pulse Secure,Security,0.0,
407,Puppet,Infrastructure,0.1,
408,Purse,Crypto,1.0,
409,Quantcast,Marketing,0.05,
410,Quartz,Media,0.4,
411,Quibi,Media,1.0,
412,QuintoAndar,Real Estate,0.08,
413,Qwick,Recruiting,0.7000000000000001,
414,RainFocus,Marketing,0.0,
415,Raken,Construction,0.0,
416,Rangle,Product,0.3,
417,RealSelf,Healthcare,0.13,
418,RedDoorz,Travel,0.1,0.07071067811865477
419,Redfin,Real Estate,0.07,
420,Redox,Healthcare,0.25,
421,Remedy,Healthcare,0.0,
422,Remote Year,Travel,0.5,
423,Renmoney,Finance,0.5,
424,Rent the Runway,Retail,0.0,
425,Restaurant365,Food,0.0,
426,Revolut,Finance,0.03,
427,Rhumbix,Construction,0.27,
428,Ridecell,Transportation,0.15,
429,RigUp,Energy,0.25,
430,Ritual,Food,0.54,
431,Rivian,Transportation,0.02,
432,Rock Content,Marketing,0.2,
433,Rover,Consumer,0.41,
434,Rubica,Security,1.0,
435,Rubicon Project,Marketing,0.08,
436,Rubrik,Infrastructure,0.0,
437,Sage Therapeutics,Healthcare,0.53,
438,SalesLoft,Sales,0.0,
439,Salesforce,Sales,0.0185,
440,Salsify,Retail,0.13,
441,Samsara,Logistics,0.18,
442,Sandbox VR,Consumer,0.8,
443,Sauce Labs,Infrastructure,0.15,
444,ScaleFactor,Finance,0.9,
445,ScaleFocus,Infrastructure,0.1,
446,Scoop,Transportation,0.33,0.2333452377915607
447,Segment,Data,0.1,
448,Sensibill,Finance,0.2,
449,Service,Travel,2.0,0.0
450,ShareChat,Marketing,0.25,
451,Sharethrough,Marketing,0.0,
452,Shipsi,Retail,0.5,
453,Shop101,Retail,0.4,
454,Shopify,Retail,0.0,
455,Showpad,Marketing,0.12,
456,Shuttl,Transportation,0.0,
457,Sift,Security,0.0,
458,Simon Data,Marketing,0.0,
459,Singular,Marketing,0.0,
460,Sisense,Data,0.09,
461,Siteimprove,Marketing,0.0,
462,Skillz,Consumer,0.0,
463,SkySlope,Real Estate,0.25,
464,Skyscanner,Travel,0.2,
465,Slice Labs,Finance,0.0,
466,Snap Finance,Finance,0.0,
467,Snaptravel,Travel,0.0,
468,SoFi,Finance,0.07,
469,Sojern,Marketing,0.5,
470,Sonder,Travel,0.33,
471,Sonos,Consumer,0.12,
472,Sorabel,Retail,1.0,
473,Spaces,Media,0.0,
474,Splunk,Data,0.01,
475,SpotHero,Transportation,0.21,0.14849242404917498
476,Sprinklr,Support,0.0,
477,Spyce,Food,0.12,
478,SquadVoice,Real Estate,0.0,
479,Stack Overflow,Recruiting,0.15,
480,Starship Technologies,Transportation,0.0,
481,Stay Alfred,Travel,1.0,
482,Stitch Fix,Retail,0.18,
483,StockX,Retail,0.12,
484,Stockwell AI,Retail,1.0,
485,Stone,Finance,0.2,
486,Stoqo,Food,1.0,
487,StreamSets,Data,0.0,
488,StubHub,Consumer,0.0,
489,Submittable,Other,0.2,
490,Superloop,Infrastructure,0.0,
491,SweetEscape,Consumer,0.3,
492,Sweetgreen,Food,0.1,
493,Swiggy,Food,0.19,0.07094598884597587
494,Swing Education,Education,0.0,
495,SynapseFI,Finance,0.48,
496,Synergysuite,Food,0.07,
497,Takl,Consumer,0.0,
498,Tally,Finance,0.23,
499,Tamara Mellon,Retail,0.4,
500,Teamwork,Other,0.0,
501,TechAdvance,Finance,0.0,
502,Textio,Recruiting,0.2,
503,The Appraisal Lane,Transportation,0.0,
504,The Athletic,Media,0.08,
505,The Guild,Travel,0.22,
506,The Modist,Retail,1.0,
507,The Muse,Recruiting,0.0,
508,The Predictive Index,HR,0.25,
509,The RealReal,Retail,0.1,
510,The Sill,Retail,0.25,
511,The Wing,Real Estate,0.5,0.3535533905932738
512,TheSkimm,Media,0.2,
513,TheWrap,Media,0.0,
514,ThirdLove,Retail,0.3,0.21213203435596426
515,ThoughtSpot,Data,0.0,
516,Thriver,Food,0.5,
517,Thumbtack,Consumer,0.3,
518,TicketSwap,Consumer,0.3,
519,Tidepool,Healthcare,0.4,
520,Toast,Food,0.5,
521,Top Hat,Education,0.03,
522,Tor,Security,0.37,
523,TouchBistro,Food,0.23,
524,Transfix,Logistics,0.1,
525,TravelBank,Travel,0.0,
526,TravelTriangle,Travel,0.5,
527,Traveloka,Travel,0.1,
528,Trax,Retail,0.1,
529,TripActions,Travel,0.25,
530,TripAdvisor,Travel,0.25,
531,Tripbam,Travel,0.25,
532,TripleLift,Marketing,0.07,
533,Triplebyte,Recruiting,0.17,
534,Trivago,Travel,0.0,
535,Trove Recommerce,Retail,0.0,
536,TrueCar,Transportation,0.3,
537,Tuft & Needle,Retail,0.0,
538,Tulip Retail,Retail,0.0,
539,Turo,Transportation,0.3,
540,TutorMundi,Education,1.0,
541,UPshow,Marketing,0.3,
542,Uber,Transportation,0.75,0.06130524719249839
543,Unbabel,Support,0.35,
544,Unison,Finance,0.45,
545,Universal Standard,Retail,0.0,
546,Usermind,Marketing,0.25,
547,VSCO,Consumer,0.35,
548,Vacasa,Travel,0.0,
549,Validity,Data,0.33,
550,Veem,Finance,0.0,
551,Velodyne Lidar,Transportation,0.0,
552,Veriff,Security,0.21,
553,Vesta,Sales,0.0,
554,VideoAmp,Marketing,0.1,
555,View,Energy,0.0,
556,Virta Health,Healthcare,0.0,
557,Virtudent,Healthcare,0.0,
558,Voi,Transportation,0.0,
559,Vox Media,Media,0.0,
560,WanderJaunt,Travel,0.23,
561,Waze,Transportation,0.054,
562,WeFit,Fitness,1.0,
563,WeWork,Real Estate,0.2,0.1
564,WeWork ,Real Estate,0.0,
565,Welkin Health,Healthcare,0.33,
566,When I Work,HR,0.35,
567,WhyHotel,Travel,0.5,
568,Wonder,Other,0.0,
569,Wonderschool,Education,0.75,
570,Wonolo,Recruiting,0.13,
571,Wordstream,Marketing,0.1,
572,Workable,Recruiting,0.1,
573,Workfront,Marketing,0.0,
574,Worksmith,Retail,0.5,
575,Xerpa,HR,0.0,
576,Yelp,Consumer,0.17,0.1202081528017131
577,Yoco,Finance,0.0,
578,Yonder,Media,0.0,
579,Zeitgold,Finance,0.72,
580,Zenefits,HR,0.15,
581,Zenoti,Fitness,0.04,
582,Zerto,Infrastructure,0.0,
583,Zest AI,Finance,0.0,
584,Zeus Living,Real Estate,0.8,0.14142135623730953
585,Zilingo,Retail,0.16999999999999998,0.04949747468305832
586,Zinier,HR,0.0,
587,ZipRecruiter,Recruiting,0.39,
588,Zipcar,Transportation,0.2,
589,Zola,Retail,0.2,
590,Zomato,Food,0.13,0.09192388155425119
591,Zoox,Transportation,0.1,0.07071067811865477
592,Zum,Transportation,0.0,
593,Zume,Food,0.67,
594,Zwift,Fitness,0.0,
595,Zymergen ,Other,0.1,
596,eGym,Fitness,0.25,
597,ezCater,Food,0.44,
598,kununu,Recruiting,0.0,
599,tZero,Finance,0.0,
600,uShip,Logistics,0.37,
