,company,industry,sum,std
778,Seagate,Hardware,0.08,
779,Secfi,Finance,0.0,
780,Section4,Education,0.0,
781,Seegrid,Logistics,0.0,
782,SellerX,Retail,0.0,
783,Sema4,Healthcare,0.13,0.09192388155425119
784,SendCloud,Logistics,0.1,
785,Sendle,Logistics,0.12,
786,Sendoso,Marketing,0.14,
787,Sendy,Logistics,0.30000000000000004,0.07071067811865477
788,Sezzle,Finance,0.2,
789,Share Now,Transportation,0.36,
790,ShareChat,Consumer,0.0,
791,Shef,Food,0.0,
792,Shelf Engine,Food,0.0,
793,Sherpa,Travel,0.0,
794,Shift,Transportation,0.0,
795,ShipBob,Logistics,0.07,
796,Shippo,Logistics,0.2,
797,Shogun,Retail,0.3,
798,ShopX,Retail,1.0,
799,Shopee,Food,0.0,0.0
800,Shopify,Retail,0.1,0.05773502691896258
801,Side,Real Estate,0.1,0.07071067811865477
802,Sidecar Health,Healthcare,0.4,
803,Sigfox,Other,0.0,
804,Signicat,Security,0.0,
805,Similarweb,Other,0.1,
806,Simple Feast,Food,1.0,
807,Sinch,Other,0.0,
808,Skai,Marketing,0.04,
809,Skedulo,HR,0.08,
810,Sketch,Other,0.0,
811,Skillshare,Education,0.0,0.0
812,Skillz,Consumer,0.1,0.07071067811865477
813,SkipTheDishes,Food,0.0,
814,Slync,Logistics,0.0,
815,Smarsh,Other,0.0,
816,Smava,Finance,0.25,0.03535533905932737
817,Snagajob,HR,0.0,
818,Snap,Consumer,0.2,
819,Snapdocs,Real Estate,0.25,0.03535533905932737
820,Snyk,Security,0.14,0.09899494936611666
821,Socure,Finance,0.13,
822,Solarisbank,Finance,0.1,
823,Soluto,Support,1.0,
824,Sonder,Travel,0.21,
825,SonderMind,Healthcare,0.15,
826,SoundCloud,Consumer,0.2,
827,SoundHound,Other,0.1,
828,Sourcegraph,Product,0.08,
829,Spin,Transportation,0.35,0.10606601717798214
830,Splice,Media,0.0,
831,Splyt,Transportation,0.0,
832,Spora Health,Healthcare,1.0,
833,Spotify,Media,0.0,0.0
834,Spreetail,Retail,0.0,
835,Spring,Retail,0.0,
836,Springbig,Sales,0.23,
837,Springlane,Food,0.35,
838,Sprinklr,Support,0.0,
839,Starry,Other,0.5,
840,Starship,Transportation,0.11,
841,Stash,Finance,0.08,
842,Stash Financial,Finance,0.08,
843,Stashaway,Finance,0.14,
844,Stedi,Product,0.3,
845,Stint,HR,0.2,
846,Stitch Fix,Retail,0.15,
847,StockX,Retail,0.08,0.0565685424949238
848,Stord,Logistics,0.08,
849,StoryBlocks,Media,0.25,
850,Storytel,Media,0.1,
851,Strava,Fitness,0.14,
852,Stream,Product,0.12,
853,StreamElements,Media,0.2,
854,StreetBees,Data,0.0,
855,Stripe,Finance,0.14,0.09899494936611666
856,StubHub,Consumer,0.0,
857,Studio,Education,0.4,0.28284271247461906
858,StudySmarter,Education,0.0,
859,StyleSeat,Consumer,0.17,
860,Subspace,Infrastructure,1.0,
861,Substack,Media,0.14,
862,SumUp,Finance,0.03,
863,SummerBio,Healthcare,1.0,
864,Sundae,Real Estate,0.15,
865,Sunday,Finance,0.23,
866,SundaySky,Marketing,0.13,
867,SuperLearn,Education,1.0,
868,Superhuman,Consumer,0.22,
869,Superpedestrian,Transportation,0.07,
870,Swappie,Retail,0.17,
871,Sweetgreen,Food,0.0,
872,Swiggy,Food,0.03,
873,Swyft,Logistics,0.3,
874,Swyftx,Crypto,0.61,0.13435028842544405
875,Symend,Other,0.13,
876,Synapsica,Healthcare,0.3,
877,Synlogic,Healthcare,0.25,
878,Synthego,Healthcare,0.2,
879,Syte,Retail,0.08,
880,TCR2,Healthcare,0.2,
881,TIFIN,Crypto,0.1,
882,Taboola,Marketing,0.06,
883,Talis Biomedical,Healthcare,0.25,
884,Talkdesk,Support,0.0,
885,Talkwalker,Marketing,0.15,
886,Tapas Media,Media,0.0,
887,Tapps Games,Consumer,0.0,
888,TaskUs,Support,0.0,
889,TaxBit,Crypto,0.0,
890,Teachmint,Education,0.05,
891,TealBook,Other,0.19,
892,TechTarget,Marketing,0.05,
893,Teleport,Infrastructure,0.06,
894,Tempo,Fitness,0.0,
895,Tempo Automation,Other,0.0,
896,Tempus Ex,Data,0.0,
897,Tencent,Consumer,0.0,
898,Terminus,Marketing,0.0,0.0
899,Tesla,Transportation,0.1,
900,TextNow,Consumer,0.0,
901,The Grommet,Retail,1.0,
902,The Mom Project,HR,0.15,
903,The Org,HR,0.0,
904,The Predictive Index,HR,0.0,
905,The Wing,Real Estate,1.0,
906,The Zebra,Finance,0.0,0.0
907,Thimble,Finance,0.33,
908,Thinkific,Education,0.2,0.14142135623730953
909,Thirty Madison,Healthcare,0.1,0.07071067811865477
910,Thrasio,Retail,0.0,
911,Thread,Retail,0.5,
912,ThredUp,Retail,0.15,
913,Thumbtack,Consumer,0.14,
914,Tiendanube,Marketing,0.05,
915,Tier Mobility,Transportation,0.16,
916,TikTok,Consumer,0.0,
917,TomTom,Transportation,0.1,
918,Tomo,Finance,0.33,
919,Tomorrow,Finance,0.25,
920,Tonal,Fitness,0.35,
921,Tonkean,Other,0.23,
922,Toppr,Education,0.0,
923,Trade Republic,Finance,0.0,
924,Transmit Security,Security,0.07,
925,Trax,Retail,0.2,0.02828427124746189
926,Tray.io,Data,0.1,
927,Trell,Retail,0.5,
928,Tricida,Healthcare,0.5700000000000001,
929,Tripwire,Security,0.0,
930,Truck It In,Logistics,0.3,
931,TrueLayer,Finance,0.1,
932,Truepill,Healthcare,0.48,0.15684387141358122
933,Truiloo,Security,0.05,
934,Trustly,Finance,0.0,
935,Trybe,Education,0.1,
936,TuSimple,Transportation,0.25,
937,Tufin,Security,0.1,
938,Turnitin,Education,0.05,
939,Turntide,Energy,0.2,
940,Twiga,Food,0.21,
941,Twilio,Other,0.11,
942,TwinStrand,Healthcare,0.5,
943,Twitter,Consumer,0.5,0.3535533905932738
944,Typeform,Marketing,0.0,
945,Ualá,Finance,0.03,
946,Uber,Transportation,0.0,
947,Uberflip,Marketing,0.17,
948,Udaan,Retail,0.04,0.0282842712474619
949,Udacity,Education,0.13,
950,Udayy,Education,1.0,
951,UiPath,Data,0.11,0.007071067811865472
952,Ula,Retail,0.23,
953,Una Brands,Retail,0.1,
954,Unacademy,Education,0.30000000000000004,0.07
955,Unbounce,Marketing,0.2,
956,Uncapped,Finance,0.26,
957,Unchained Capital,Crypto,0.15,
958,Unico,Other,0.04,
959,Unity,Other,0.04,
960,Unstoppable Domains,Crypto,0.25,
961,Updater,Other,0.0,
962,Upstart,Finance,0.07,
963,Urban Sports Club,Fitness,0.15,
964,Utopia Music,Media,0.0,
965,VTEX,Retail,0.13,
966,VanHack,HR,0.0,
967,Vanta,Security,0.14,
968,Varo,Finance,0.0,
969,Varonis,Security,0.05,
970,Vedanta Biosciences,Healthcare,0.2,
971,Vedantu,Education,0.1,0.033166247903554005
972,Vee,HR,0.8200000000000001,0.12727922061357858
973,Veev,Real Estate,0.3,
974,Venafi,Security,0.0,
975,Vendasta,Marketing,0.05,
976,Vendease,Food,0.09,
977,VerSe Innovation,Media,0.05,
978,Verbit,Data,0.1,
979,Vesalius Therapeutics,Healthcare,0.43,
980,Vezeeta,Healthcare,0.1,
981,Viamo,Other,0.0,
982,Viant,Marketing,0.13,
983,Viber,Consumer,0.08,
984,VideoAmp,Marketing,0.02,
985,Vimeo,Consumer,0.06,
986,Virgin Hyperloop,Transportation,0.5,
987,Vise,Finance,0.0,
988,Voi,Transportation,0.23,0.021213203435596427
989,Volt Bank,Finance,1.0,
990,Volta,Transportation,0.64,0.3111269837220809
991,Voly,Food,0.5,0.3535533905932738
992,Vouch,Finance,0.07,
993,Vox Media,Media,0.02,
994,Voyage SMS,Marketing,0.13,
995,Vroom,Transportation,0.14,0.09899494936611666
996,WHOOP,Fitness,0.15,
997,Wahoo Fitness,Fitness,0.0,
998,WanderJaunt,Travel,1.0,
999,Warby Parker,Consumer,0.0,
1000,Warren,Finance,0.0,
1001,Wave,Finance,0.15,
1002,Wave Sports and Entertainment,Media,0.33,
1003,Wavely,HR,1.0,
1004,Wayfair,Retail,0.05,
1005,Wayflyer,Marketing,0.4,
1006,WazirX,Crypto,0.4,
1007,WeDoctor,Healthcare,0.0,
1008,Wealthsimple,Finance,0.13,
1009,Weedmaps,Other,0.35,0.10606601717798211
1010,Weee!,Food,0.1,
1011,Western Digital,Hardware,0.0,
1012,Westwing,Retail,0.0,
1013,Wheel,Healthcare,0.17,
1014,Whereby,Other,0.0,
1015,Whispir,Other,0.3,
1016,WhiteHat Jr,Education,0.0,
1017,Wildlife Studios,Consumer,0.2,
1018,Willow,Real Estate,0.22,
1019,Wish,Retail,0.15,
1020,Wistia,Marketing,0.0,
1021,Wix,Marketing,0.0,
1022,Wizeline,Product,0.0,
1023,Wonder,Food,0.07,
1024,WorkRamp,HR,0.2,
1025,Workmotion,HR,0.2,
1026,Workrise,Energy,0.0,
1027,Workstream,HR,0.0,
1028,Woven,HR,0.15,
1029,Xendit,Finance,0.05,
1030,Xentral,Product,0.1,
1031,Xiaohongshu,Consumer,0.09,
1032,Xiaomi,Consumer,0.0,
1033,Xsight Labs,Other,0.0,
1034,Yabonza,Real Estate,1.0,
1035,Yapily,Finance,0.0,
1036,Yojak,Construction,0.5,
1037,Yotpo,Marketing,0.09,
1038,YourGrocer,Food,1.0,
1039,Zak,Food,0.4,
1040,Zapp,Food,0.1,
1041,Zappos,Retail,0.04,
1042,Zego,Finance,0.17,
1043,ZenBusiness,Other,0.0,
1044,ZenLedger,Crypto,0.1,
1045,Zencity,Other,0.2,
1046,Zendesk,Support,0.05,0.03535533905932738
1047,Zenius,Education,0.3,0.21213203435596426
1048,Zenjob,HR,0.0,
1049,Zepto,Finance,0.1,
1050,Zeus Living,Real Estate,0.46,
1051,Zhihu,Consumer,0.1,
1052,Zilch,Finance,0.0,
1053,Zillow,Real Estate,0.05,
1054,Ziroom,Real Estate,0.2,
1055,Zomato,Food,0.04,
1056,Zoomo,Transportation,0.16,
1057,Zoopla,Real Estate,0.0,
1058,Zulily,Retail,0.0,
1059,Zumper,Real Estate,0.15,
1060,Zuora,Finance,0.11,
1061,Zwift,Fitness,0.0,
1062,Zymergen,Other,0.0,0.0
1063,Zywave,Finance,0.0,
1064,divvyDOSE,Healthcare,0.0,
1065,eToro,Finance,0.06,
1066,iFit,Fitness,0.2,0.14142135623730953
1067,iPrice Group,Retail,0.2,
1068,iRobot,Consumer,0.1,
