,company,industry,sum,std
796,Shippo,Logistics,154.0,
797,Shogun,Retail,114.0,
798,ShopX,Retail,56.0,
799,Shopee,Food,0.0,0.0
800,Shopify,Retail,366.0,0.0
801,Side,Real Estate,626.0,0.0
802,Sidecar Health,Healthcare,163.0,
803,Sigfox,Other,277.0,
804,Signicat,Security,8.0,
805,Similarweb,Other,235.0,
806,Simple Feast,Food,173.0,
807,Sinch,Other,1500.0,
808,Skai,Marketing,60.0,
809,Skedulo,HR,114.0,
810,Sketch,Other,20.0,
811,Skillshare,Education,272.0,0.0
812,Skillz,Consumer,574.0,0.0
813,SkipTheDishes,Food,6.0,
814,Slync,Logistics,76.0,
815,Smarsh,Other,0.0,
816,Smava,Finance,376.0,0.0
817,Snagajob,HR,221.0,
818,Snap,Consumer,4900.0,
819,Snapdocs,Real Estate,506.0,0.0
820,Snyk,Security,1698.0,0.0
821,Socure,Finance,646.0,
822,Solarisbank,Finance,385.0,
823,Soluto,Support,18.0,
824,Sonder,Travel,839.0,
825,SonderMind,Healthcare,183.0,
826,SoundCloud,Consumer,542.0,
827,SoundHound,Other,326.0,
828,Sourcegraph,Product,248.0,
829,Spin,Transportation,16.0,0.0
830,Splice,Media,159.0,
831,Splyt,Transportation,34.0,
832,Spora Health,Healthcare,4.0,
833,Spotify,Media,4200.0,0.0
834,Spreetail,Retail,0.0,
835,Spring,Retail,61.0,
836,Springbig,Sales,32.0,
837,Springlane,Food,11.0,
838,Sprinklr,Support,429.0,
839,Starry,Other,260.0,
840,Starship,Transportation,197.0,
841,Stash,Finance,480.0,
842,Stash Financial,Finance,480.0,
843,Stashaway,Finance,61.0,
844,Stedi,Product,75.0,
845,Stint,HR,0.0,
846,Stitch Fix,Retail,79.0,
847,StockX,Retail,1380.0,0.0
848,Stord,Logistics,325.0,
849,StoryBlocks,Media,18.0,
850,Storytel,Media,275.0,
851,Strava,Fitness,151.0,
852,Stream,Product,58.0,
853,StreamElements,Media,111.0,
854,StreetBees,Data,63.0,
855,Stripe,Finance,4600.0,0.0
856,StubHub,Consumer,59.0,
857,Studio,Education,100.0,0.0
858,StudySmarter,Education,64.0,
859,StyleSeat,Consumer,40.0,
860,Subspace,Infrastructure,0.0,
861,Substack,Media,82.0,
862,SumUp,Finance,50.0,
863,SummerBio,Healthcare,7.0,
864,Sundae,Real Estate,135.0,
865,Sunday,Finance,124.0,
866,SundaySky,Marketing,74.0,
867,SuperLearn,Education,0.0,
868,Superhuman,Consumer,108.0,
869,Superpedestrian,Transportation,261.0,
870,Swappie,Retail,169.0,
871,Sweetgreen,Food,478.0,
872,Swiggy,Food,3600.0,
873,Swyft,Logistics,20.0,
874,Swyftx,Crypto,0.0,0.0
875,Symend,Other,148.0,
876,Synapsica,Healthcare,4.0,
877,Synlogic,Healthcare,321.0,
878,Synthego,Healthcare,459.0,
879,Syte,Retail,71.0,
880,TCR2,Healthcare,173.0,
881,TIFIN,Crypto,204.0,
882,Taboola,Marketing,445.0,
883,Talis Biomedical,Healthcare,8.0,
884,Talkdesk,Support,497.0,
885,Talkwalker,Marketing,9.0,
886,Tapas Media,Media,17.0,
887,Tapps Games,Consumer,0.0,
888,TaskUs,Support,279.0,
889,TaxBit,Crypto,235.0,
890,Teachmint,Education,118.0,
891,TealBook,Other,73.0,
892,TechTarget,Marketing,115.0,
893,Teleport,Infrastructure,169.0,
894,Tempo,Fitness,298.0,
895,Tempo Automation,Other,74.0,
896,Tempus Ex,Data,36.0,
897,Tencent,Consumer,12600.0,
898,Terminus,Marketing,312.0,50.91168824543142
899,Tesla,Transportation,20200.0,
900,TextNow,Consumer,1.0,
901,The Grommet,Retail,5.0,
902,The Mom Project,HR,115.0,
903,The Org,HR,39.0,
904,The Predictive Index,HR,71.0,
905,The Wing,Real Estate,117.0,
906,The Zebra,Finance,512.0,0.0
907,Thimble,Finance,28.0,
908,Thinkific,Education,44.0,0.0
909,Thirty Madison,Healthcare,418.0,0.0
910,Thrasio,Retail,3400.0,
911,Thread,Retail,40.0,
912,ThredUp,Retail,305.0,
913,Thumbtack,Consumer,698.0,
914,Tiendanube,Marketing,0.0,
915,Tier Mobility,Transportation,646.0,
916,TikTok,Consumer,0.0,
917,TomTom,Transportation,0.0,
918,Tomo,Finance,110.0,
919,Tomorrow,Finance,29.0,
920,Tonal,Fitness,450.0,
921,Tonkean,Other,83.0,
922,Toppr,Education,112.0,
923,Trade Republic,Finance,1200.0,
924,Transmit Security,Security,583.0,
925,Trax,Retail,2000.0,0.0
926,Tray.io,Data,109.0,
927,Trell,Retail,62.0,
928,Tricida,Healthcare,624.0,
929,Tripwire,Security,29.0,
930,Truck It In,Logistics,17.0,
931,TrueLayer,Finance,271.0,
932,Truepill,Healthcare,1020.0,0.0
933,Truiloo,Security,474.0,
934,Trustly,Finance,28.0,
935,Trybe,Education,40.0,
936,TuSimple,Transportation,648.0,
937,Tufin,Security,21.0,
938,Turnitin,Education,0.0,
939,Turntide,Energy,491.0,
940,Twiga,Food,157.0,
941,Twilio,Other,614.0,
942,TwinStrand,Healthcare,73.0,
943,Twitter,Consumer,18600.0,5091.168824543142
944,Typeform,Marketing,187.0,
945,Ualá,Finance,544.0,
946,Uber,Transportation,24700.0,
947,Uberflip,Marketing,42.0,
948,Udaan,Retail,3000.0,0.0
949,Udacity,Education,235.0,
950,Udayy,Education,2.0,
951,UiPath,Data,4000.0,0.0
952,Ula,Retail,140.0,
953,Una Brands,Retail,55.0,
954,Unacademy,Education,2514.0,0.0
955,Unbounce,Marketing,39.0,
956,Uncapped,Finance,118.0,
957,Unchained Capital,Crypto,33.0,
958,Unico,Other,336.0,
959,Unity,Other,1300.0,
960,Unstoppable Domains,Crypto,7.0,
961,Updater,Other,467.0,
962,Upstart,Finance,144.0,
963,Urban Sports Club,Fitness,95.0,
964,Utopia Music,Media,0.0,
965,VTEX,Retail,365.0,
966,VanHack,HR,0.0,
967,Vanta,Security,203.0,
968,Varo,Finance,992.0,
969,Varonis,Security,30.0,
970,Vedanta Biosciences,Healthcare,301.0,
971,Vedantu,Education,1168.0,0.0
972,Vee,HR,30.0,0.0
973,Veev,Real Estate,597.0,
974,Venafi,Security,167.0,
975,Vendasta,Marketing,178.0,
976,Vendease,Food,43.0,
977,VerSe Innovation,Media,1700.0,
978,Verbit,Data,569.0,
979,Vesalius Therapeutics,Healthcare,75.0,
980,Vezeeta,Healthcare,71.0,
981,Viamo,Other,0.0,
982,Viant,Marketing,0.0,
983,Viber,Consumer,0.0,
984,VideoAmp,Marketing,456.0,
985,Vimeo,Consumer,450.0,
986,Virgin Hyperloop,Transportation,368.0,
987,Vise,Finance,128.0,
988,Voi,Transportation,1030.0,0.0
989,Volt Bank,Finance,90.0,
990,Volta,Transportation,1150.0,0.0
991,Voly,Food,26.0,0.0
992,Vouch,Finance,159.0,
993,Vox Media,Media,307.0,
994,Voyage SMS,Marketing,10.0,
995,Vroom,Transportation,2600.0,0.0
996,WHOOP,Fitness,404.0,
997,Wahoo Fitness,Fitness,0.0,
998,WanderJaunt,Travel,26.0,
999,Warby Parker,Consumer,535.0,
1000,Warren,Finance,104.0,
1001,Wave,Finance,292.0,
1002,Wave Sports and Entertainment,Media,65.0,
1003,Wavely,HR,0.0,
1004,Wayfair,Retail,1700.0,
1005,Wayflyer,Marketing,889.0,
1006,WazirX,Crypto,0.0,
1007,WeDoctor,Healthcare,1400.0,
1008,Wealthsimple,Finance,900.0,
1009,Weedmaps,Other,0.0,0.0
1010,Weee!,Food,863.0,
1011,Western Digital,Hardware,900.0,
1012,Westwing,Retail,237.0,
1013,Wheel,Healthcare,215.0,
1014,Whereby,Other,10.0,
1015,Whispir,Other,68.0,
1016,WhiteHat Jr,Education,11.0,
1017,Wildlife Studios,Consumer,260.0,
1018,Willow,Real Estate,0.0,
1019,Wish,Retail,1600.0,
1020,Wistia,Marketing,18.0,
1021,Wix,Marketing,58.0,
1022,Wizeline,Product,62.0,
1023,Wonder,Food,850.0,
1024,WorkRamp,HR,67.0,
1025,Workmotion,HR,76.0,
1026,Workrise,Energy,752.0,
1027,Workstream,HR,58.0,
1028,Woven,HR,11.0,
1029,Xendit,Finance,534.0,
1030,Xentral,Product,94.0,
1031,Xiaohongshu,Consumer,917.0,
1032,Xiaomi,Consumer,7400.0,
1033,Xsight Labs,Other,100.0,
1034,Yabonza,Real Estate,6.0,
1035,Yapily,Finance,69.0,
1036,Yojak,Construction,3.0,
1037,Yotpo,Marketing,436.0,
1038,YourGrocer,Food,2.0,
1039,Zak,Food,29.0,
1040,Zapp,Food,300.0,
1041,Zappos,Retail,62.0,
1042,Zego,Finance,202.0,
1043,ZenBusiness,Other,277.0,
1044,ZenLedger,Crypto,25.0,
1045,Zencity,Other,51.0,
1046,Zendesk,Support,170.0,0.0
1047,Zenius,Education,40.0,0.0
1048,Zenjob,HR,107.0,
1049,Zepto,Finance,25.0,
1050,Zeus Living,Real Estate,151.0,
1051,Zhihu,Consumer,892.0,
1052,Zilch,Finance,389.0,
1053,Zillow,Real Estate,97.0,
1054,Ziroom,Real Estate,2100.0,
1055,Zomato,Food,914.0,
1056,Zoomo,Transportation,105.0,
1057,Zoopla,Real Estate,25.0,
1058,Zulily,Retail,194.0,
1059,Zumper,Real Estate,178.0,
1060,Zuora,Finance,647.0,
1061,Zwift,Fitness,619.0,
1062,Zymergen,Other,1948.0,0.0
1063,Zywave,Finance,0.0,
1064,divvyDOSE,Healthcare,0.0,
1065,eToro,Finance,322.0,
1066,iFit,Fitness,400.0,0.0
1067,iPrice Group,Retail,26.0,
1068,iRobot,Consumer,30.0,
