,Company,Industry,sum,std
777,Sea,Consumer,0.0,
778,Sea,Retail,0.0,
779,Seagate,Hardware,0.08,
780,Secfi,Finance,0.0,
781,Section4,Education,0.0,
782,Seegrid,Logistics,0.0,
783,SellerX,Retail,0.0,
784,Sema4,Healthcare,0.13,0.09192388155425119
785,SendCloud,Logistics,0.1,
786,Sendle,Logistics,0.12,
787,Sendoso,Marketing,0.14,
788,Sendy,Logistics,0.30000000000000004,0.07071067811865477
789,Sezzle,Finance,0.2,
790,Share Now,Transportation,0.36,
791,ShareChat,Consumer,0.0,
792,Shef,Food,0.0,
793,Shelf Engine,Food,0.0,
794,Sherpa,Travel,0.0,
795,Shift,Transportation,0.0,
796,ShipBob,Logistics,0.07,
797,Shippo,Logistics,0.2,
798,Shogun,Retail,0.3,
799,ShopX,Retail,1.0,
800,Shopee,Food,0.0,0.0
801,Shopify,Retail,0.1,0.05773502691896258
802,Side,Real Estate,0.1,0.07071067811865477
803,Sidecar Health,Healthcare,0.4,
804,Sigfox,Other,0.0,
805,Signicat,Security,0.0,
806,Similarweb,Other,0.1,
807,Simple Feast,Food,1.0,
808,Sinch,Other,0.0,
809,Skai,Marketing,0.04,
810,Skedulo,HR,0.08,
811,Sketch,Other,0.0,
812,Skillshare,Education,0.0,0.0
813,Skillz,Consumer,0.1,0.07071067811865477
814,SkipTheDishes,Food,0.0,
815,Slync,Logistics,0.0,
816,Smarsh,Other,0.0,
817,Smava,Finance,0.25,0.03535533905932737
818,Snagajob,HR,0.0,
819,Snap,Consumer,0.2,
820,Snapdocs,Real Estate,0.25,0.03535533905932737
821,Snyk,Security,0.14,0.09899494936611666
822,Socure,Finance,0.13,
823,Solarisbank,Finance,0.1,
824,Soluto,Support,1.0,
825,Sonder,Travel,0.21,
826,SonderMind,Healthcare,0.15,
827,SoundCloud,Consumer,0.2,
828,SoundHound,Other,0.1,
829,Sourcegraph,Product,0.08,
830,Spin,Transportation,0.35,0.10606601717798214
831,Splice,Media,0.0,
832,Splyt,Transportation,0.0,
833,Spora Health,Healthcare,1.0,
834,Spotify,Media,0.0,0.0
835,Spreetail,Retail,0.0,
836,Spring,Retail,0.0,
837,Springbig,Sales,0.23,
838,Springlane,Food,0.35,
839,Sprinklr,Support,0.0,
840,Starry,Other,0.5,
841,Starship,Transportation,0.11,
842,Stash,Finance,0.08,
843,Stash Financial,Finance,0.08,
844,Stashaway,Finance,0.14,
845,Stedi,Product,0.3,
846,Stint,HR,0.2,
847,Stitch Fix,Retail,0.15,
848,StockX,Retail,0.08,0.0565685424949238
849,Stord,Logistics,0.08,
850,StoryBlocks,Media,0.25,
851,Storytel,Media,0.1,
852,Strava,Fitness,0.14,
853,Stream,Product,0.12,
854,StreamElements,Media,0.2,
855,StreetBees,Data,0.0,
856,Stripe,Finance,0.14,0.09899494936611666
857,StubHub,Consumer,0.0,
858,Studio,Education,0.4,0.28284271247461906
859,StudySmarter,Education,0.0,
860,StyleSeat,Consumer,0.17,
861,Subspace,Infrastructure,1.0,
862,Substack,Media,0.14,
863,SumUp,Finance,0.03,
864,SummerBio,Healthcare,1.0,
865,Sundae,Real Estate,0.15,
866,Sunday,Finance,0.23,
867,SundaySky,Marketing,0.13,
868,SuperLearn,Education,1.0,
869,Superhuman,Consumer,0.22,
870,Superpedestrian,Transportation,0.07,
871,Swappie,Retail,0.17,
872,Sweetgreen,Food,0.0,
873,Swiggy,Food,0.03,
874,Swyft,Logistics,0.3,
875,Swyftx,Crypto,0.61,0.13435028842544405
876,Symend,Other,0.13,
877,Synapsica,Healthcare,0.3,
878,Synlogic,Healthcare,0.25,
879,Synthego,Healthcare,0.2,
880,Syte,Retail,0.08,
881,TCR2,Healthcare,0.2,
882,TIFIN,Crypto,0.1,
883,Taboola,Marketing,0.06,
884,Talis Biomedical,Healthcare,0.25,
885,Talkdesk,Support,0.0,
886,Talkwalker,Marketing,0.15,
887,Tapas Media,Media,0.0,
888,Tapps Games,Consumer,0.0,
889,TaskUs,Support,0.0,
890,TaxBit,Crypto,0.0,
891,Teachmint,Education,0.05,
892,TealBook,Other,0.19,
893,TechTarget,Marketing,0.05,
894,Teleport,Infrastructure,0.06,
895,Tempo,Fitness,0.0,
896,Tempo Automation,Other,0.0,
897,Tempus Ex,Data,0.0,
898,Tencent,Consumer,0.0,
899,Terminus,Marketing,0.0,0.0
900,Tesla,Transportation,0.1,
901,TextNow,Consumer,0.0,
902,The Grommet,Retail,1.0,
903,The Mom Project,HR,0.15,
904,The Org,HR,0.0,
905,The Predictive Index,HR,0.0,
906,The Wing,Real Estate,1.0,
907,The Zebra,Finance,0.0,0.0
908,Thimble,Finance,0.33,
909,Thinkific,Education,0.2,0.14142135623730953
910,Thirty Madison,Healthcare,0.1,0.07071067811865477
911,Thrasio,Retail,0.0,
912,Thread,Retail,0.5,
913,ThredUp,Retail,0.15,
914,Thumbtack,Consumer,0.14,
915,Tiendanube,Marketing,0.05,
916,Tier Mobility,Transportation,0.16,
917,TikTok,Consumer,0.0,
918,TomTom,Transportation,0.1,
919,Tomo,Finance,0.33,
920,Tomorrow,Finance,0.25,
921,Tonal,Fitness,0.35,
922,Tonkean,Other,0.23,
923,Toppr,Education,0.0,
924,Trade Republic,Finance,0.0,
925,Transmit Security,Security,0.07,
926,Trax,Retail,0.2,0.02828427124746189
927,Tray.io,Data,0.1,
928,Trell,Retail,0.5,
929,Tricida,Healthcare,0.5700000000000001,
930,Tripwire,Security,0.0,
931,Truck It In,Logistics,0.3,
932,TrueLayer,Finance,0.1,
933,Truepill,Healthcare,0.48,0.15684387141358122
934,Truiloo,Security,0.05,
935,Trustly,Finance,0.0,
936,Trybe,Education,0.1,
937,TuSimple,Transportation,0.25,
938,Tufin,Security,0.1,
939,Turnitin,Education,0.05,
940,Turntide,Energy,0.2,
941,Twiga,Food,0.21,
942,Twilio,Other,0.11,
943,TwinStrand,Healthcare,0.5,
944,Twitter,Consumer,0.5,0.3535533905932738
945,Typeform,Marketing,0.0,
946,Ualá,Finance,0.03,
947,Uber,Transportation,0.0,
948,Uberflip,Marketing,0.17,
949,Udaan,Retail,0.04,0.0282842712474619
950,Udacity,Education,0.13,
951,Udayy,Education,1.0,
952,UiPath,Data,0.11,0.007071067811865472
953,Ula,Retail,0.23,
954,Una Brands,Retail,0.1,
955,Unacademy,Education,0.30000000000000004,0.07
956,Unbounce,Marketing,0.2,
957,Uncapped,Finance,0.26,
958,Unchained Capital,Crypto,0.15,
959,Unico,Other,0.04,
960,Unity,Other,0.04,
961,Unstoppable Domains,Crypto,0.25,
962,Updater,Other,0.0,
963,Upstart,Finance,0.07,
964,Urban Sports Club,Fitness,0.15,
965,Utopia Music,Media,0.0,
966,VTEX,Retail,0.13,
967,VanHack,HR,0.0,
968,Vanta,Security,0.14,
969,Varo,Finance,0.0,
970,Varonis,Security,0.05,
971,Vedanta Biosciences,Healthcare,0.2,
972,Vedantu,Education,0.1,0.033166247903554005
973,Vee,HR,0.8200000000000001,0.12727922061357858
974,Veev,Real Estate,0.3,
975,Venafi,Security,0.0,
976,Vendasta,Marketing,0.05,
977,Vendease,Food,0.09,
978,VerSe Innovation,Media,0.05,
979,Verbit,Data,0.1,
980,Vesalius Therapeutics,Healthcare,0.43,
981,Vezeeta,Healthcare,0.1,
982,Viamo,Other,0.0,
983,Viant,Marketing,0.13,
984,Viber,Consumer,0.08,
985,VideoAmp,Marketing,0.02,
986,Vimeo,Consumer,0.06,
987,Virgin Hyperloop,Transportation,0.5,
988,Vise,Finance,0.0,
989,Voi,Transportation,0.23,0.021213203435596427
990,Volt Bank,Finance,1.0,
991,Volta,Transportation,0.64,0.3111269837220809
992,Voly,Food,0.5,0.3535533905932738
993,Vouch,Finance,0.07,
994,Vox Media,Media,0.02,
995,Voyage SMS,Marketing,0.13,
996,Vroom,Transportation,0.14,0.09899494936611666
997,WHOOP,Fitness,0.15,
998,Wahoo Fitness,Fitness,0.0,
999,WanderJaunt,Travel,1.0,
1000,Warby Parker,Consumer,0.0,
1001,Warren,Finance,0.0,
1002,Wave,Finance,0.15,
1003,Wave Sports and Entertainment,Media,0.33,
1004,Wavely,HR,1.0,
1005,Wayfair,Retail,0.05,
1006,Wayflyer,Marketing,0.4,
1007,WazirX,Crypto,0.4,
1008,WeDoctor,Healthcare,0.0,
1009,Wealthsimple,Finance,0.13,
1010,Weedmaps,Other,0.35,0.10606601717798211
1011,Weee!,Food,0.1,
1012,Western Digital,Hardware,0.0,
1013,Westwing,Retail,0.0,
1014,Wheel,Healthcare,0.17,
1015,Whereby,Other,0.0,
1016,Whispir,Other,0.3,
1017,WhiteHat Jr,Education,0.0,
1018,Wildlife Studios,Consumer,0.2,
1019,Willow,Real Estate,0.22,
1020,Wish,Retail,0.15,
1021,Wistia,Marketing,0.0,
1022,Wix,Marketing,0.0,
1023,Wizeline,Product,0.0,
1024,Wonder,Food,0.07,
1025,WorkRamp,HR,0.2,
1026,Workmotion,HR,0.2,
1027,Workrise,Energy,0.0,
1028,Workstream,HR,0.0,
1029,Woven,HR,0.15,
1030,Xendit,Finance,0.05,
1031,Xentral,Product,0.1,
1032,Xiaohongshu,Consumer,0.09,
1033,Xiaomi,Consumer,0.0,
1034,Xsight Labs,Other,0.0,
1035,Yabonza,Real Estate,1.0,
1036,Yapily,Finance,0.0,
1037,Yojak,Construction,0.5,
1038,Yotpo,Marketing,0.09,
1039,YourGrocer,Food,1.0,
1040,Zak,Food,0.4,
1041,Zapp,Food,0.1,
1042,Zappos,Retail,0.04,
1043,Zego,Finance,0.17,
1044,ZenBusiness,Other,0.0,
1045,ZenLedger,Crypto,0.1,
1046,Zencity,Other,0.2,
1047,Zendesk,Support,0.05,0.03535533905932738
1048,Zenius,Education,0.3,0.21213203435596426
1049,Zenjob,HR,0.0,
1050,Zepto,Finance,0.1,
1051,Zeus Living,Real Estate,0.46,
1052,Zhihu,Consumer,0.1,
1053,Zilch,Finance,0.0,
1054,Zillow,Real Estate,0.05,
1055,Ziroom,Real Estate,0.2,
1056,Zomato,Food,0.04,
1057,Zoomo,Transportation,0.16,
1058,Zoopla,Real Estate,0.0,
1059,Zulily,Retail,0.0,
1060,Zumper,Real Estate,0.15,
1061,Zuora,Finance,0.11,
1062,Zwift,Fitness,0.0,
1063,Zymergen,Other,0.0,0.0
1064,Zywave,Finance,0.0,
1065,divvyDOSE,Healthcare,0.0,
1066,eToro,Finance,0.06,
1067,iFit,Fitness,0.2,0.14142135623730953
1068,iPrice Group,Retail,0.2,
1069,iRobot,Consumer,0.1,
