,Company,Industry,sum,std
182,Checkmarx,Security,92.0,
183,Checkout.com,Finance,1800.0,
184,Chessable,Consumer,0.0,
185,Chili Piper,Sales,54.0,
186,Chime,Finance,2300.0,
187,Chipax,Finance,2.0,
188,Chipper Cash,Finance,302.0,
189,Chope,Food,50.0,
190,ChowNow,Food,128.0,0.0
191,Chrono24,Retail,205.0,
192,CircleCI,Product,315.0,
193,CircleUp,Finance,53.0,
194,Circulo Health,Healthcare,50.0,
195,Cisco,Infrastructure,2.0,
196,CityMall,Retail,112.0,
197,Clari,Sales,496.0,
198,Clarify Health,Healthcare,328.0,
199,Classkick,Education,1.0,
200,Clear,Finance,140.0,
201,Clear Capital,Real Estate,0.0,
202,Clearco,Finance,2043.0,0.0
203,Clever Real Estate,Real Estate,13.0,
204,ClickUp,Other,537.0,
205,CloudFactory,Data,78.0,
206,CloudKitchens,Real Estate,1300.0,
207,Cloudinary,Media,100.0,
208,Clubhouse,Consumer,110.0,
209,Clutch,Transportation,153.0,
210,Clyde,Marketing,58.0,
211,Code42,Security,137.0,
212,Codexis,Healthcare,162.0,
213,Cognyte,Security,0.0,
214,CoinFLEX,Crypto,11.0,
215,CoinJar,Crypto,1.0,
216,Coinbase,Crypto,1098.0,0.0
217,Coinsquare,Crypto,98.0,
218,Collage.com,Retail,0.0,
219,Collibra,Data,596.0,
220,Colossus,Energy,41.0,
221,CommentSold,Retail,0.0,
222,CommonBond,Finance,255.0,3.5355339059327378
223,Community,Marketing,40.0,
224,Compass,Real Estate,3200.0,0.0
225,Compete,HR,17.0,
226,ContraFect,Healthcare,380.0,
227,Convene,Real Estate,281.0,
228,Convoy,Logistics,2200.0,0.0
229,Core Scientific,Crypto,169.0,
230,Cosuno,Construction,45.0,
231,Coterie Insurance,Finance,70.0,
232,Coursera,Education,458.0,
233,Crehana,Education,93.0,
234,Crejo.Fun,Education,3.0,
235,Crypto.com,Crypto,468.0,0.0
236,Cue,Healthcare,999.0,
237,Curative,Healthcare,8.0,
238,Curology,Healthcare,19.0,
239,Curve,Finance,182.0,
240,CyCognito,Security,153.0,
241,CyberCube,Finance,35.0,
242,Cybereason,Security,1500.0,0.0
243,D2L,Education,168.0,
244,Daily Harvest,Food,240.0,0.0
245,DailyPay,Finance,814.0,
246,Daloopa,Data,23.0,
247,Dance,Transportation,63.0,
248,Daniel Wellington,Retail,0.0,
249,Dapper Labs,Crypto,607.0,
250,DataRails,Finance,103.0,
251,DataRobot,Data,3000.0,0.0
252,DayTwo,Healthcare,90.0,
253,Dazn,Consumer,0.0,
254,DeHaat,Food,194.0,
255,Deep Instinct,Security,259.0,
256,Defined.ai,Data,78.0,
257,Degreed,Education,411.0,
258,Deliveroo Australia,Food,1700.0,
259,Delivery Hero,Food,8300.0,
260,Demandbase,Sales,143.0,
261,Desktop Metal,Other,811.0,
262,Detectify,Security,42.0,
263,Devo,Security,481.0,
264,Digital Currency Gruop,Crypto,0.0,
265,Digital Surge,Crypto,0.0,
266,Divvy Homes,Real Estate,180.0,
267,Dock,Finance,280.0,
268,DocuSign,Sales,536.0,
269,Doma,Finance,2037.0,0.0
270,Domestika,Education,130.0,
271,Domino Data Lab,Data,223.0,
272,Dooly,Sales,102.0,
273,DoorDash,Food,2500.0,
274,Doubtnut,Education,49.0,
275,Dover,Recruiting,22.0,
276,DreamBox Learning,Education,175.0,
277,Drop,Marketing,56.0,
278,Dukaan,Retail,17.0,
279,Dutchie,Other,603.0,
280,Eaze,Consumer,202.0,
281,Ebanx,Finance,460.0,
282,Edgio,Infrastructure,462.0,
283,Edmodo,Education,77.0,
284,Elastic,Data,162.0,
285,Electric,Other,212.0,
286,Element,Other,96.0,
287,Elementor,Media,65.0,
288,Elemy,Healthcare,646.0,0.0
289,Elinvar,Finance,30.0,
290,Embroker,Finance,142.0,
291,Emitwise,Energy,16.0,
292,Emotive,Marketing,78.0,
293,Enjoy,Retail,310.0,
294,Envato,Marketing,0.0,
295,EquityZen,Finance,11.0,
296,Equitybee,Finance,85.0,
297,Eruditus,Education,1200.0,
298,Esme Learning,Education,37.0,
299,Esper,Other,10.0,
300,Etermax,Other,0.0,
301,Ethos Life,Finance,406.0,
302,Eucalyptus,Healthcare,69.0,
303,EverBridge,Other,476.0,
304,Exodus,Crypto,60.0,
305,Expert360,Recruiting,26.0,
306,ExtraHop,Security,61.0,
307,Ezoic,Infrastructure,39.0,
308,F5,Security,0.0,
309,Fabric,Logistics,336.0,
310,Facily,Retail,502.0,
311,Faire,Retail,1700.0,
312,FarEye,Logistics,150.0,
313,Fast,Finance,124.0,
314,Favo,Food,31.0,
315,Faze Medicines,Healthcare,81.0,
316,Feather,Retail,76.0,
317,Fifth Season,Food,35.0,
318,Filevine,Legal,226.0,
319,Finite State,Security,49.0,
320,Finleap Connect,Finance,22.0,
321,FireHydrant,Infrastructure,32.0,
322,Firebolt,Data,264.0,
323,Firework,Retail,269.0,
324,First AML,Finance,29.0,
325,Fiverr,Other,111.0,
326,Fivetran,Data,0.0,
327,Flash Coffee,Food,57.0,
328,Flipboard,Media,235.0,
329,Flowhub,Retail,45.0,
330,Fluke,Other,0.0,
331,Flux Systems,Finance,9.0,
332,Flyhomes,Real Estate,620.0,0.0
333,Food52,Food,352.0,0.0
334,Foodpanda,Food,1498.0,0.0
335,Foresight Insurance,Finance,58.0,
336,Forma.ai,Sales,58.0,
337,Forto,Logistics,593.0,
338,Forward,Healthcare,225.0,
339,FourKites,Logistics,201.0,
340,Foxtrot,Food,166.0,
341,Fraazo,Food,63.0,
342,Freetrade,Finance,133.0,
343,FreshBooks,Finance,331.0,
344,FreshDirect,Food,280.0,
345,Freshly,Food,214.0,0.0
346,Freshworks,Support,484.0,
347,Front,Support,203.0,
348,FrontRow,Education,34.0,0.0
349,Frubana,Food,202.0,
350,FuboTV,Media,151.0,
351,FullStory,Marketing,197.0,
352,Fundbox,Finance,553.0,
353,Fungible,Crypto,310.0,
354,Furlenco,Retail,228.0,
355,FutureLearn,Education,50.0,
356,GSR,Crypto,0.0,
357,Gather,Consumer,76.0,
358,Gatherly,Marketing,0.0,
359,Gavelytics,Legal,5.0,
360,Gem,Recruiting,148.0,
361,Gemini,Crypto,846.0,0.0
362,Genesis,Crypto,0.0,
363,Genome Medical,Healthcare,120.0,
364,Getir,Food,1800.0,
365,Getta,Transportation,49.0,
366,Give Legacy,Healthcare,45.0,
367,Glints,HR,82.0,
368,GloriFi,Finance,0.0,
369,Glossier,Consumer,266.0,
370,Glossier,Retail,266.0,
371,GoFundMe,Finance,0.0,
372,GoHealth,Healthcare,75.0,
373,GoNuts,Media,0.0,
374,GoStudent,Education,1372.0,0.0
375,GoTo Group,Transportation,1300.0,
376,Gokada,Transportation,12.0,
377,GoodGood,Retail,6.0,
378,GoodRx,Healthcare,910.0,
379,Goodfood,Food,16.0,
380,Gopuff,Food,13600.0,0.0
381,Gorillas,Food,2600.0,0.0
382,Gousto,Food,675.0,
383,Graphcore,Data,692.0,
384,Grin,Marketing,145.0,
385,Groupon,Retail,1400.0,
386,Grove Collaborative,Retail,474.0,
387,Grover,Retail,2300.0,
388,Guidewire,Finance,24.0,
389,Halcyon Health,Healthcare,2.0,
390,Happy Money,Finance,191.0,
391,Hash,Finance,58.0,
392,Haus,Food,7.0,
393,Headspace,Healthcare,215.0,
394,Health IQ,Healthcare,136.0,
395,HealthMatch,Healthcare,20.0,
396,Healthcare.com,Healthcare,244.0,
397,HealthifyMe,Fitness,100.0,
398,Hedvig,Finance,67.0,
399,HelloFresh,Food,367.0,
400,Help Scout,Support,28.0,
401,Heroes,Retail,265.0,
402,HighRadius,Finance,475.0,
403,Hippo Insurance,Finance,1300.0,
404,Hirect,Recruiting,0.0,
405,Hodlnaut,Crypto,0.0,
406,Hologram,Infrastructure,82.0,
407,HomeLight,Real Estate,743.0,
408,Homebot,Real Estate,4.0,
409,Homebound,Real Estate,128.0,
410,Homepoint,Real Estate,0.0,
411,Homeward,Real Estate,661.0,241.1234123846127
412,Homie,Real Estate,70.0,0.0
413,Hootsuite,Marketing,600.0,0.0
414,Hopin,Other,3000.0,0.0
415,Hotmart,Marketing,127.0,
416,Houzz,Consumer,613.0,
417,Huawei,Hardware,0.0,
418,Hubilo,Marketing,153.0,
419,Humble,Media,4.0,
420,Hunty,HR,6.0,
421,Huobi,Crypto,2.0,
422,Hydrow,Fitness,269.0,
423,Hyperscience,Data,289.0,
424,ID.me,Security,275.0,
425,IRL,Consumer,197.0,
426,Ideoclick,Retail,7.0,
427,Ignite,Crypto,9.0,
428,Illumina,Healthcare,28.0,
429,Immersive Labs,Security,123.0,
430,Immutable,Crypto,279.0,
431,Impact.com,Marketing,361.0,
432,Impala,Travel,32.0,
433,Imperfect Foods,Food,229.0,
434,Impossible Foods,Food,1900.0,
435,Improbable,Other,704.0,
436,InDebted,Finance,41.0,
437,InVision,Product,356.0,
438,Infarm,Other,1208.0,0.0
439,InfluxData,Data,119.0,
440,InfoSum,Security,88.0,
441,Infogrid,Other,15.0,
442,Innovaccer,Healthcare,379.0,
443,Inscripta,Healthcare,459.0,
444,Inspectify,Real Estate,11.0,
445,Instacart,Food,2900.0,
446,Integral Ad Science,Marketing,116.0,
447,Intel,Hardware,12.0,
448,Intercom,Support,480.0,0.0
449,Introhive,Sales,125.0,
450,Invitae,Healthcare,2000.0,
451,Involves,Retail,23.0,
452,Iron Ox,Food,103.0,
453,IronNet,Security,820.0,0.0
454,JD.ID,Retail,5100.0,
455,JOKR,Food,430.0,
456,Jam City,Consumer,652.0,
457,Jellysmack,Media,22.0,
458,JetClosing,Real Estate,44.0,
459,Jimdo,Other,28.0,
460,Jumia,Retail,1200.0,
461,Juni,Finance,281.0,
462,Juniper,Marketing,0.0,
463,Juniper Square,Real Estate,108.0,
464,Just Eat Takeaway,Food,2800.0,
465,Juul,Consumer,1500.0,
466,Kabam,Consumer,244.0,
467,Kaltura,Media,166.0,
468,Kandji,Other,188.0,
469,Kaodim,Consumer,17.0,
470,Karbon,Other,91.0,
471,Kavak,Transportation,3200.0,0.0
472,Keepe,Real Estate,6.0,
473,Khoros,Sales,138.0,
474,Kiavi,Real Estate,240.0,
475,Kite,Product,21.0,
476,Kitopi,Food,804.0,
477,Kitty Hawk,Aerospace,1.0,
478,KiwiCo,Retail,11.0,
479,Klarna,Finance,7400.0,0.0
480,Knock,Real Estate,654.0,
481,Kogan,Retail,0.0,
482,Koho,Finance,278.0,
483,KoinWorks,Finance,180.0,
484,Koinly,Crypto,0.0,
485,Komodo Health,Healthcare,514.0,
486,Konfio,Finance,706.0,
487,Kontist,Finance,53.0,
488,Koo,Consumer,44.0,
489,Kraken,Crypto,134.0,
490,Kry,Healthcare,1136.0,0.0
491,Kuda,Finance,91.0,
492,Kune,Food,1.0,
493,LEAD,Education,166.0,
494,Labelbox,Data,188.0,
495,Lacework,Security,1900.0,
496,Landing,Real Estate,694.0,0.0
497,Latch,Security,1026.0,0.0
498,Lattice,HR,328.0,
499,Lawgeex,Legal,41.0,
500,Laybuy,Finance,130.0,
501,Lazerpay,Crypto,0.0,
502,LeafLink,Other,379.0,
503,Leafly,Retail,71.0,
504,Ledn,Crypto,103.0,
505,Legible,Media,3.0,
506,Lemon,Crypto,17.0,
507,Lemonade,Finance,481.0,
508,LendingTree,Finance,0.0,
509,Lendis,Other,180.0,0.0
510,Lenovo,Hardware,850.0,
511,LetsGetChecked,Healthcare,263.0,
512,Lev,Real Estate,114.0,
513,Lido,Education,24.0,
514,Lido Learning,Education,20.0,
515,Liftoff,Marketing,6.0,
516,Lightico,Finance,42.0,
517,Lightricks,Consumer,335.0,
518,Linkfire,Marketing,2.0,
519,Linktree,Consumer,165.0,
520,Liongard,Infrastructure,22.0,
521,Lithic,Finance,115.0,
522,Liv Up,Food,118.0,
523,LivePerson,Support,42.0,
524,LiveRamp,Marketing,16.0,
525,Loft,Real Estate,2364.0,0.0
526,Loggi,Logistics,507.0,
527,Loja Integrada,Retail,0.0,
528,Lokalise,Other,56.0,
529,Loom,Product,406.0,0.0
530,Loop,Finance,24.0,
531,Lora DiCarlo,Consumer,9.0,
532,Lummo,Marketing,149.0,
533,Lunchbox,Food,72.0,
534,Lusha,Marketing,245.0,
535,Lyft,Transportation,9800.0,0.0
536,Lyst,Retail,144.0,
537,M1,Finance,323.0,
538,MFine,Healthcare,97.0,
539,MX,Finance,450.0,
540,Made.com,Retail,136.0,
541,MadeiraMadeira,Retail,338.0,
542,Mainstreet,Finance,64.0,
543,Malwarebytes,Security,80.0,
544,Mara,Crypto,23.0,
545,Mark43,Other,229.0,
546,Marketforce,Retail,42.0,
547,MasterClass,Education,461.0,
548,McMakler,Real Estate,428.0,0.0
549,Medium,Media,163.0,
550,Medly,Healthcare,200.0,0.0
551,Meero,Other,293.0,
552,Meesho,Retail,2200.0,0.0
553,Mejuri,Retail,28.0,
554,Melio,Finance,504.0,
555,Memmo,Consumer,24.0,
556,Menulog,Food,0.0,
557,MessageBird,Other,1100.0,
558,Meta,Consumer,26000.0,
559,Metaplex,Crypto,0.0,
560,Metigy,Marketing,18.0,
561,Metromile,Finance,510.0,
562,Microsoft,Other,2.0,0.0
563,MindBody,Fitness,114.0,
564,Mindgeek,Media,0.0,
565,MissFresh,Food,1700.0,
566,Mobile Premier League,Consumer,375.0,
567,Mode Analytics,Data,81.0,
568,Modern Treasury,Finance,183.0,
569,Modsy,Retail,72.0,
570,Momentive,Marketing,1100.0,
571,Moove,Transportation,630.0,
572,Morning Brew,Media,0.0,
573,Moss,Finance,150.0,
574,Motif Foodworks,Food,344.0,
575,Motional,Transportation,0.0,
576,Motive,Transportation,567.0,
577,Movidesk,Support,11.0,
578,Mr. Yum,Food,73.0,
579,Muni Tienda,Other,20.0,
580,Mural,Product,384.0,0.0
581,Mux,Infrastructure,173.0,
582,Mythical Games,Crypto,260.0,
583,N-able Technologies,Other,225.0,
584,NCX,Energy,78.0,
585,NSO,Security,1.0,
586,NYDIG,Crypto,1400.0,
587,Namogoo,Marketing,69.0,
588,NanoString,Healthcare,731.0,
589,Nate,Retail,94.0,0.0
590,Natera,Healthcare,809.0,
591,Nerdy,Education,150.0,
592,Nestcoin,Crypto,6.0,
593,Netflix,Media,487600.0,0.0
594,Netlify,Product,212.0,
595,New Relic,Infrastructure,214.0,
596,Nexar,Transportation,149.0,
597,Next Insurance,Finance,881.0,
598,NextRoll,Marketing,216.0,0.0
599,Nextbite,Food,150.0,
600,Nextiva,Other,200.0,
601,Niantic,Consumer,770.0,
602,Nirvana Money,Finance,0.0,
603,Nomad,Finance,290.0,
604,Noom,Healthcare,1314.0,0.0
605,Notarize,Legal,426.0,0.0
606,Nova Benefits,Healthcare,41.0,
607,Nuri,Crypto,42.0,
608,Nuri,Finance,42.0,
609,Nuro,Transportation,4200.0,0.0
610,Nutanix,Infrastructure,1100.0,
611,Nylas,Product,175.0,
612,Nyriad,Infrastructure,58.0,
613,OKCredit,Finance,85.0,
614,OYO,Travel,4000.0,
615,Oatly,Food,441.0,
616,Ocavu,Crypto,11.0,
617,Octopus Network,Crypto,8.0,
618,Oda,Food,1333.0,58.32095106677646
619,OfferUp,Retail,381.0,
620,Offerpad,Real Estate,355.0,
621,Okta,Security,1200.0,
622,Ola,Transportation,10000.0,0.0
623,Olist,Retail,322.0,
624,Olive,Healthcare,856.0,
625,On Deck,Education,40.0,0.0
626,OneFootball,Marketing,442.0,
627,OneStudyTeam,Healthcare,479.0,
628,OneTrust,Security,926.0,
629,OnlyFans,Media,0.0,
630,OpenSea,Crypto,427.0,
631,OpenWeb,Media,223.0,
632,Opendoor,Real Estate,1900.0,
633,OrCam,Healthcare,86.0,
634,Oracle,Other,0.0,0.0
635,Orbit,Other,20.0,
636,Orchard,Real Estate,944.0,0.0
637,Otonomo,Transportation,462.0,0.0
638,Ouster,Transportation,282.0,
639,Outbrain,Marketing,394.0,
640,Outreach,Sales,489.0,
641,Outschool,Education,480.0,0.0
642,Outside,Media,348.0,0.0
643,Owlet,Healthcare,178.0,
644,OwnBackup,Security,507.0,
645,Oye Rickshaw,Transportation,13.0,
646,PACT Pharma,Healthcare,200.0,
647,Pacaso,Real Estate,217.0,
648,Packable,Retail,472.0,
649,Papa,Other,241.0,
650,Parallel Wireless,Infrastructure,8.0,
651,Pastel,Food,0.0,
652,Patreon,Media,826.0,0.0
653,Pavilion Data,Infrastructure,103.0,
654,PayPal,Finance,216.0,
655,PayU,Finance,0.0,
656,Pear Therapeutics,Healthcare,818.0,0.0
657,Pear Therapeutics ,Healthcare,409.0,
658,PeerStreet,Finance,121.0,
659,Peloton,Fitness,5700.0,0.0
660,Pendo,Product,469.0,
661,People.ai,Sales,200.0,
662,Perceptive Automata,Transportation,20.0,
663,Perimeter 81,Security,165.0,
664,Perion,Marketing,76.0,
665,Permutive,Marketing,105.0,
666,Perx Health,Healthcare,2.0,
667,Pesto,Other,6.0,
668,Petal,Finance,704.0,
669,PharmEasy,Healthcare,3200.0,0.0
670,Philips,Healthcare,0.0,
671,Picsart,Consumer,195.0,
672,Pinterest,Consumer,1500.0,
673,Pipedrive,Sales,90.0,
674,Pipl,Security,19.0,
675,Pitch,Marketing,137.0,
676,Pix,Food,0.0,
677,Plaid,Finance,734.0,
678,Planetly,Other,5.0,
679,Plato,HR,3.0,
680,Playdots,Consumer,10.0,
681,Playtika,Consumer,0.0,0.0
682,Pleo,Finance,428.0,
683,Plerk,Finance,13.0,
684,Pliops,Data,205.0,
685,Plum,Healthcare,20.0,
686,Pluralsight,Education,192.0,
687,Podium,Support,419.0,
688,PolicyGenius,Finance,286.0,
689,Pollen,Marketing,238.0,
690,Pollen,Travel,238.0,
691,Polly,Finance,184.0,
692,Pomelo Fashion,Retail,120.0,
693,Postscript,Marketing,106.0,
694,Practically,Education,14.0,
695,Preply,Education,100.0,
696,Primer,Finance,73.0,
697,Productboard,Product,0.0,
698,Progrexion,Finance,202.0,
699,Project44,Logistics,817.0,
700,Properly,Real Estate,154.0,
701,Propzy,Real Estate,66.0,0.0
702,Protocol,Media,0.0,
703,Proton.ai,Sales,20.0,
704,Protonn,Other,9.0,
705,Provi,Food,150.0,
706,PuduTech,Other,184.0,
707,Puppet,Infrastructure,189.0,
708,Q4,Other,91.0,
709,Qin1,Education,0.0,
710,Qualcomm,Hardware,0.0,
711,Quanergy Systems,Transportation,175.0,
712,Quantcast,Marketing,65.0,
713,Quanterix,Healthcare,533.0,
714,Quanto,Finance,15.0,
715,Quicko,Transportation,28.0,
716,Quidax,Crypto,3.0,
717,QuintoAndar,Real Estate,755.0,
718,Qumulo,Data,347.0,
719,Rad Power Bikes,Transportation,658.0,0.0
720,Rain,Finance,202.0,
721,Rapyd,Finance,770.0,
722,Rasa,Data,40.0,
723,Reach,Retail,30.0,
724,RealSelf,Healthcare,42.0,
725,Reali,Real Estate,117.0,
726,Realtor.com,Real Estate,0.0,
727,Recharge,Finance,277.0,
728,Recur Forever,Crypto,55.0,
729,Redesign Health,Healthcare,315.0,
730,Redfin,Real Estate,639.0,0.7071067811865476
731,Reef,Transportation,1500.0,
732,Reforge,Education,81.0,
733,Relativity,Legal,125.0,
734,Remesh,Support,38.0,
735,Remote,HR,496.0,
736,RenoRun,Construction,326.0,0.0
737,Rent the Runway,Retail,526.0,
738,Repertoire Immune Medicines,Healthcare,257.0,
739,Replicated,Infrastructure,85.0,
740,ResearchGate,Other,87.0,
741,Rev.com,Data,30.0,
742,Revelate,Data,26.0,
743,Reynen Court,Legal,23.0,
744,Rhino,Real Estate,133.0,
745,Ribbon,Real Estate,810.0,0.0
746,RingCentral,Other,44.0,
747,RingCentral,Support,44.0,
748,Ritual,Food,134.0,
749,Rivian,Transportation,10700.0,
750,Ro,Healthcare,1000.0,
751,Robinhood,Finance,11200.0,0.0
752,Roku,Media,208.0,
753,Roofstock,Real Estate,365.0,
754,Root Insurance,Finance,1054.0,0.0
755,Route,Retail,481.0,
756,Rows,Other,25.0,
757,Ruangguru,Education,205.0,
758,Rubicon Technologies,Other,382.0,
759,Rubius,Healthcare,890.0,0.0
760,Rupeek,Finance,344.0,0.0
761,SADA,Other,0.0,
762,SEND,Food,3.0,
763,SIRCLO,Retail,92.0,
764,SQZ Biotech,Healthcare,229.0,
765,SQream,Data,77.0,
766,SWVL,Transportation,396.0,93.33809511662427
767,SafeGraph,Data,61.0,
768,Sales Boomerang,Sales,5.0,
769,Salesforce,Sales,130.0,0.0
770,Salsify,Retail,452.0,
771,Sama,Data,84.0,
772,Sami,Healthcare,36.0,
773,Sana,Healthcare,700.0,
774,Sanar,Healthcare,11.0,
775,Sayurbox,Food,139.0,
776,Science 37 ,Healthcare,347.0,
777,Sea,Consumer,8600.0,
778,Sea,Retail,8600.0,
779,Seagate,Hardware,0.0,
780,Secfi,Finance,7.0,
781,Section4,Education,37.0,
782,Seegrid,Logistics,107.0,
783,SellerX,Retail,766.0,
784,Sema4,Healthcare,1582.0,0.0
785,SendCloud,Logistics,200.0,
786,Sendle,Logistics,69.0,
787,Sendoso,Marketing,152.0,
788,Sendy,Logistics,52.0,0.0
789,Sezzle,Finance,301.0,
790,Share Now,Transportation,0.0,
791,ShareChat,Consumer,1700.0,
792,Shef,Food,28.0,
793,Shelf Engine,Food,58.0,
794,Sherpa,Travel,11.0,
795,Shift,Transportation,504.0,
796,ShipBob,Logistics,330.0,
797,Shippo,Logistics,154.0,
